index,time,chainId,txhash,taskId,spentAmount,spentAmount(USD),events,gasUsed,gasPrice,ethPrice,feeInETH,feeInUsd,originChain,originEthPrice,relayerFee,relayerFeeInUsd
53,2023-02-02 18:43:39.314978,137,0xf5b4636a6232141c99c9606d314b64772a1b45f00cb874f6872fae415d5c81b1,0x36c1f2eb4cf70b04c97913a9bf40915400126c202021c2b3769b5b265f5a1786,130726,$0.13,connext:TokenSwap->connext:Executed,374181,255218619182,1.186,95497958144139942,0.113165080400805831,42161,1644.2982462045045,63264928778047,0.10402639585988513
54,2023-02-02 01:18:28.259105,137,0x87eb9cf8e3c289fefbb327e4ec95fb7961a8c4edf87934df49a8e4a3c9e9ce8d,0xf53140c72f9591621014977b75d3415c1c886ab9d765afadcc7c81d45a932218,130345,$0.13,spokeConnector:Process,297016,321715298658,1.197,95554591146204528,0.11437884560200682,0,0,0,0
55,2023-02-02 01:18:28.242662,137,0xfa176920ebfd1bd078a8c3728eb45afea1476d1afae9fb5081746a7c4dc3f933,0x336b9482cedf3a2651a78eb81d51dab8d8e472dfedf355091d848ef4ff1a1adf,130345,$0.13,spokeConnector:Process,297016,321715298658,1.197,95554591146204528,0.11437884560200682,0,0,0,0
56,2023-02-02 01:18:28.459771,137,0x6ea3e424599e60a2cb8c58608f0e8c6b242a690deed3d63ac4c7f428a3b789ba,0xec95228362ad4d574cdbd13aed474689184b507346a93ad047529d38f16e6877,130345,$0.13,spokeConnector:Process,297016,321715298658,1.197,95554591146204528,0.11437884560200682,0,0,0,0
57,2023-02-02 01:18:28.243496,137,0xca1922af731c0cda3e90570f4ee5593160a5d19fab3a0b461047f550cbd1b668,0x1831ccf19fc87e9b2f3bef5c3987127b97d315e3207f317320cf95f7bda576ca,130336,$0.13,spokeConnector:Process,296996,321715298658,1.197,95548156840231368,0.114371143737756947,0,0,0,0
58,2023-02-02 01:18:28.261868,137,0x5cf3f7805a024d0636ff515c220d5a9ebf1c09178b104a21c3ff07bb2367128b,0xd0e7363708a81fa97af84afc145098c7d0f601687971ac60c32e4e188dd549c0,130336,$0.13,spokeConnector:Process,296996,321715298658,1.197,95548156840231368,0.114371143737756947,0,0,0,0
59,2023-02-04 13:17:45.432543,137,0xe81ba62c5b0443a198f06767839a2dd17ce0023b7e3a49ee61f2e357295910c9,0x0c57d18000d0915dc64c1926350c673cda33f751f960e9dac810545b070182a0,130121,$0.13,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,349021,274642930603,1.253,95856150281989663,0.120011900153051058,0,0,0,0
60,2023-02-02 20:04:39.109714,137,0xd1de5fba4ccb10ec2e9f752d4bf56dce38f8bd2a0afb7f66caf6947423cf2cd5,0xf86636f082eee9c8b38d56ad370a06a6e2b4a45242d09c8b6000c8e70e7fd0db,129435,$0.13,connext:TokenSwap->connext:Executed,404040,237291258603,1.186,95875160125956120,0.113612064749258002,100,1.0001925982447575,96178864307117329,0.09617886430711732
61,2023-02-02 15:17:59.323968,137,0x69f8d93108caca090b7453f778172444e2a2133c9dba9fa0c7434b73189aeaa8,0x3b2e9a8a22ab582869dadfe39b8c8c2d7bea89a201e5b1e322a4b014349c1bb5,129274,$0.13,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,349029,275957613124,1.186,96317209751056596,0.114135893555002066,0,0,0,0
62,2023-02-02 16:00:08.835210,137,0x3307b2857777acf04425d9284457f86d67d307a5685b4350e423043f347816c7,0x7342f89d2efbe8d6201e9e67126b119f0b6aea0bd32e2fd503eec0f1d8ea9908,128222,$0.13,connext:TokenSwap->connext:Executed,387012,244854285790,1.186,94761546852159480,0.112292433019808983,56,328.057365423172,453442925907279,0.14875512594436424
63,2023-02-02 01:18:28.238929,137,0xa7776c5862feccb2ff41ac7c68e4d90a88804b24ed29f0de118fdffd5853a1dd,0xcbce494558a91d4d609374219436f690fc375de4fee693b7a7b24526ef9f4a2f,128038,$0.13,spokeConnector:Process,296996,316042722135,1.197,93863424303206460,0.112354518890938132,0,0,0,0
64,2023-02-01 19:22:38.977410,137,0xb09077b49fa7c37d7f5394f845a8cf3298f434fda1373cd82c15a806165557e3,0xb1065f20dc1be300ab29f4b5eb3bfd6ffbb90c7c91135e296f38ad953319a2e4,127502,$0.13,connext:ExternalCalldataExecuted->connext:Executed,223274,471379042283,1.197,105246684286694542,0.125980281091173366,1,1642.8295124778838,112719172197032,0.18517832494127787
65,2023-02-02 12:39:30.491175,137,0x6843f30824a255ab50ec40f83820c964541b21ee5216ad93742adb39ada17130,0x712420f36c348ffcad0c8f7ea926662d37665e54e5825ecec6a9f042e5a0bf35,127326,$0.13,connext:TokenSwap->connext:Executed,387036,242699318129,1.186,93933373291375644,0.111311047350280138,10,1644.2982462045045,93801719418317,0.15423797963609978
66,2023-02-03 07:03:07.379241,137,0xf0817d5470e1b44f8680c5694f1635a795e373f7c1b5bcfbe63384754f2b2971,0xc9156420141f9689ebb65649cac27a6f242667d7a907ff459eb894c4ad247aac,127141,$0.13,connext:TokenSwap->connext:Executed,404136,242226445466,1.186,97892426764847376,0.11600252571634414,56,323.25253551087525,324116685186472,0.10477136671989744
67,2023-02-03 08:48:48.654865,137,0x4f6a4a96ac4b238ff6e598dfb45201ea656110d32cd15733726207bec5177e1e,0xe77b2e852569ed92c48e846a02de30f6df92efa5092e1da44f1b02483d301ba5,127062,$0.13,connext:TokenSwap->connext:Executed,387036,254132048451,1.246,98358251504281236,0.122456023122830138,10,1666.9954102238612,82016265660177,0.13672070477418677
68,2023-02-03 08:49:03.917824,137,0xd5c6ff7c5a30b19cfa4248a21a977421f06b5cd3bd38166219027242ef56879b,0x6c6d30d740996f3407306757fd6219dc3295ce8ba7aa96f77841027f8ab3d0b5,126882,$0.13,connext:TokenSwap->connext:Executed,386968,253817179931,1.246,98219126483539208,0.122282812472006313,100,1.0019086620423694,135243324569598270,0.13537856789416788
69,2023-02-04 23:47:53.499090,137,0x45feb60c8be11f396ac6744556d33350186f00582a1cde239d5cbb73a6843062,0x82fda4130305a94ca43e943eb14d51e19db6e4c34b0057de88f22a10dd322460,126685,$0.13,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,367379,247357583041,1.253,90873981500019539,0.113774224838024462,0,0,0,0
70,2023-02-07 11:05:31.802937,137,0x10fc65c276cdbac11f1c27c0cf61105a7fe4f74cfbd7623929d44f0505b6e475,0x9ba3e456e94931e6579c3caabc2df67a23f20f2fe8c878ae8ec46f40ddfac1d0,126264,$0.13,connext:TokenSwap->connext:Executed,406029,228353544856,1.260,92718161464336824,0.116824883445064398,56,330.8880875555336,437329138979522,0.14470696413865608
71,2023-02-03 17:18:46.620473,137,0x9ea67b5599c29d646488fb4843397458d03225060662287e7642f9496dadcc34,0xb6e9cfc6bf1d6d0431d71b1fc872b433ba2421d623c9cf442280dba8651d3ff1,126082,$0.13,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,367019,253360116878,1.246,92987976736446682,0.115770031036876119,0,0,0,0
72,2023-02-07 10:47:50.318834,137,0x1ed9f24623a59154d9380682e15945496d0997b2910f14553c2c9409d545481f,0x11fb8426853f63d46d988967c83baca73b5a1d6256748684846bcd4e6364c4c6,126009,$0.13,spokeConnector:AggregateRootVerified->spokeConnector:MessageProven->spokeConnector:Process,367055,250902912182,1.260,92095168430964010,0.116039912223014652,0,0,0,0
